customer_id,timestamp,age,gender,region,tenure_months,monthly_charges,total_charges,num_services,contract_type,payment_method,support_tickets,avg_call_minutes,has_online_backup,has_device_protection,has_tech_support,churn
2755,2023-01-02 21:54:00,90,M,west,3,41.35,107.25,4,month-to-month,mailed_check,3,559.3,0,1,1,0
2756,2023-01-02 21:55:00,81,M,east,46,19.6,851.2,1,month-to-month,electronic_check,1,0.3,0,0,0,0
2757,2023-01-02 21:56:00,82,F,west,1,20.95,20.95,1,month-to-month,mailed_check,1,176.8,0,0,0,1
2758,2023-01-02 21:57:00,64,F,east,69,84.45,5848.6,4,one_year,bank_transfer,2,585.9,0,1,0,0
2759,2023-01-02 21:58:00,44,M,south,5,20.25,109.8,1,month-to-month,mailed_check,2,402.4,0,0,0,0
2760,2023-01-02 21:59:00,49,M,east,1,19.65,19.65,1,month-to-month,bank_transfer,0,127.1,0,0,0,0
2761,2023-01-02 22:00:00,27,M,south,26,20.65,595.5,1,one_year,credit_card,2,474.8,0,0,0,0
2762,2023-01-02 22:01:00,49,F,west,10,34.7,329.8,2,month-to-month,electronic_check,1,538.9,0,0,0,1
2763,2023-01-02 22:02:00,44,M,north,25,99.3,2513.5,6,two_year,bank_transfer,1,292.4,0,1,1,0
2764,2023-01-02 22:03:00,20,M,west,64,81.05,5135.35,4,month-to-month,electronic_check,0,93.6,1,0,0,0
2765,2023-01-02 22:04:00,32,M,west,30,67.6,2000.2,6,month-to-month,electronic_check,0,155.2,1,1,1,0
2766,2023-01-02 22:05:00,57,M,north,13,70.15,931.75,2,month-to-month,electronic_check,2,565.9,0,0,0,0
2767,2023-01-02 22:06:00,44,F,east,64,115.0,7396.15,8,one_year,electronic_check,0,96.7,1,1,1,0
2768,2023-01-02 22:07:00,90,F,west,46,84.8,3958.85,4,month-to-month,bank_transfer,2,187.1,0,1,1,0
2769,2023-01-02 22:08:00,52,F,east,12,19.7,260.9,1,one_year,mailed_check,1,87.3,0,0,0,0
2770,2023-01-02 22:09:00,87,F,south,15,19.75,297.3,1,month-to-month,bank_transfer,1,63.4,0,0,0,1
2771,2023-01-02 22:10:00,66,M,west,17,92.55,1515.1,4,month-to-month,electronic_check,2,313.2,0,0,0,1
2772,2023-01-02 22:11:00,20,F,east,13,63.15,816.8,5,month-to-month,mailed_check,3,238.0,0,1,0,0
2773,2023-01-02 22:12:00,32,F,north,67,74.0,4868.4,6,two_year,credit_card,2,27.7,1,0,1,0
2774,2023-01-02 22:13:00,69,M,north,24,29.1,688.0,2,month-to-month,electronic_check,0,87.1,0,1,0,0
2775,2023-01-02 22:14:00,57,M,east,6,50.05,288.35,3,month-to-month,mailed_check,0,22.6,0,0,1,0
2776,2023-01-02 22:15:00,40,M,south,53,60.05,3229.65,4,one_year,electronic_check,1,14.8,0,0,1,1
2777,2023-01-02 22:16:00,56,M,north,16,74.3,1178.25,3,month-to-month,credit_card,0,107.1,1,0,0,1
2778,2023-01-02 22:17:00,83,M,west,10,20.0,185.4,1,month-to-month,electronic_check,1,446.2,0,0,0,0
2779,2023-01-02 22:18:00,46,F,north,13,74.65,966.25,3,one_year,mailed_check,1,8.9,1,0,0,0
2780,2023-01-02 22:19:00,21,M,north,9,85.35,758.6,3,month-to-month,electronic_check,0,182.7,0,0,0,1
2781,2023-01-02 22:20:00,40,F,south,25,74.3,1863.8,7,one_year,mailed_check,1,338.9,1,1,1,1
2782,2023-01-02 22:21:00,86,M,north,7,44.4,265.8,4,month-to-month,electronic_check,2,446.2,1,0,1,0
2783,2023-01-02 22:22:00,73,M,south,38,85.4,3297.0,7,two_year,bank_transfer,0,406.7,0,1,1,0
2784,2023-01-02 22:23:00,79,F,west,43,94.1,4107.3,5,month-to-month,electronic_check,1,593.1,1,0,0,0
2785,2023-01-02 22:24:00,84,F,west,4,98.1,396.3,6,month-to-month,bank_transfer,0,165.4,0,1,1,1
2786,2023-01-02 22:25:00,26,F,west,25,108.9,2809.05,7,two_year,electronic_check,3,0.1,1,1,1,0
2787,2023-01-02 22:26:00,38,M,south,27,56.2,1567.55,4,one_year,mailed_check,0,22.9,1,0,0,0
2788,2023-01-02 22:27:00,22,M,north,72,26.1,1851.45,1,two_year,mailed_check,1,58.5,0,0,0,0
2789,2023-01-02 22:28:00,18,M,west,71,85.45,6028.95,4,one_year,credit_card,0,585.1,1,0,0,0
2790,2023-01-02 22:29:00,78,F,south,24,88.95,2072.75,4,month-to-month,credit_card,0,342.0,0,1,0,0
2791,2023-01-02 22:30:00,86,F,east,50,109.65,5551.15,7,two_year,electronic_check,0,479.6,1,0,1,1
2792,2023-01-02 22:31:00,29,M,north,57,74.35,4317.35,6,two_year,bank_transfer,1,591.0,0,1,0,0
2793,2023-01-02 22:32:00,70,F,east,15,48.85,736.8,3,month-to-month,electronic_check,1,506.6,1,0,0,0
2794,2023-01-02 22:33:00,57,M,east,4,80.1,336.15,3,month-to-month,electronic_check,1,244.6,0,0,0,0
2795,2023-01-02 22:34:00,23,F,west,28,56.05,1522.65,4,month-to-month,electronic_check,3,525.5,1,0,0,0
2796,2023-01-02 22:35:00,84,F,north,9,74.55,622.9,2,month-to-month,electronic_check,2,260.3,0,0,0,1
2797,2023-01-02 22:36:00,81,F,south,55,89.8,4959.6,4,month-to-month,bank_transfer,1,68.4,0,0,0,0
2798,2023-01-02 22:37:00,59,M,west,3,100.95,329.95,5,month-to-month,electronic_check,1,328.9,0,1,0,1
2799,2023-01-02 22:38:00,69,M,south,10,94.9,1048.85,5,month-to-month,electronic_check,2,549.4,0,1,0,1
2800,2023-01-02 22:39:00,46,M,east,55,19.1,1001.5,1,one_year,bank_transfer,2,470.7,0,0,0,0
2801,2023-01-02 22:40:00,75,F,north,20,20.35,442.6,1,month-to-month,mailed_check,1,241.2,0,0,0,0
2802,2023-01-02 22:41:00,50,F,east,62,106.05,6703.5,6,one_year,credit_card,1,512.9,1,0,1,0
2803,2023-01-02 22:42:00,90,M,south,32,104.9,3351.55,6,month-to-month,electronic_check,3,278.5,0,1,1,1
2804,2023-01-02 22:43:00,22,F,east,43,19.65,779.25,1,two_year,bank_transfer,2,410.7,0,0,0,0
2805,2023-01-02 22:44:00,30,M,west,9,24.1,259.8,1,one_year,bank_transfer,0,199.9,0,0,0,1
2806,2023-01-02 22:45:00,88,F,east,60,59.85,3483.45,5,two_year,bank_transfer,1,116.8,1,0,1,0
2807,2023-01-02 22:46:00,39,M,south,58,86.1,4890.5,7,two_year,electronic_check,2,188.1,1,1,0,0
2808,2023-01-02 22:47:00,40,M,north,7,19.45,136.75,1,one_year,mailed_check,2,525.1,0,0,0,0
2809,2023-01-02 22:48:00,75,M,south,2,97.1,184.15,5,month-to-month,electronic_check,3,593.9,0,0,0,0
2810,2023-01-02 22:49:00,31,M,west,37,36.65,1315.0,3,month-to-month,electronic_check,0,158.4,1,1,0,0
2811,2023-01-02 22:50:00,55,F,north,65,103.9,6767.1,6,one_year,bank_transfer,1,99.2,0,1,1,0
2812,2023-01-02 22:51:00,38,F,east,39,19.75,757.95,1,two_year,mailed_check,0,42.6,0,0,0,0
2813,2023-01-02 22:52:00,32,M,south,66,104.05,6890.0,6,one_year,electronic_check,0,452.3,1,0,1,1
2814,2023-01-02 22:53:00,88,M,south,68,24.55,1657.4,1,two_year,mailed_check,2,316.8,0,0,0,0
2815,2023-01-02 22:54:00,32,F,east,62,48.7,3008.55,5,two_year,bank_transfer,0,333.7,1,0,1,0
2816,2023-01-02 22:55:00,24,M,south,3,88.35,262.05,5,month-to-month,mailed_check,2,27.1,0,1,1,1
2817,2023-01-02 22:56:00,67,F,south,72,109.55,8165.1,7,two_year,electronic_check,1,48.6,1,1,0,0
2818,2023-01-02 22:57:00,81,F,east,41,20.65,875.55,1,two_year,credit_card,1,548.8,0,0,0,0
2819,2023-01-02 22:58:00,27,M,west,29,94.65,2649.15,5,month-to-month,credit_card,1,346.0,0,0,0,1
2820,2023-01-02 22:59:00,69,F,west,4,55.2,220.65,4,month-to-month,electronic_check,1,131.5,1,0,0,0
2821,2023-01-02 23:00:00,57,M,east,53,24.05,1301.9,1,one_year,bank_transfer,2,124.5,0,0,0,0
2822,2023-01-02 23:01:00,78,M,east,1,74.4,74.4,2,month-to-month,electronic_check,2,144.5,0,0,0,1
2823,2023-01-02 23:02:00,27,F,west,41,79.9,3326.2,7,month-to-month,credit_card,0,38.3,1,1,1,1
2824,2023-01-02 23:03:00,89,M,south,39,20.45,790.0,1,two_year,bank_transfer,1,29.9,0,0,0,0
2825,2023-01-02 23:04:00,63,M,south,63,19.25,1237.65,1,two_year,mailed_check,2,432.0,0,0,0,0
2826,2023-01-02 23:05:00,79,M,south,15,26.35,378.6,1,month-to-month,electronic_check,2,158.3,0,0,0,0
2827,2023-01-02 23:06:00,44,F,east,13,43.8,592.65,2,one_year,electronic_check,2,230.7,0,0,0,0
2828,2023-01-02 23:07:00,86,M,east,1,50.15,50.15,3,month-to-month,mailed_check,4,322.4,1,0,0,0
2829,2023-01-02 23:08:00,63,M,north,1,20.45,20.45,1,two_year,mailed_check,1,192.0,0,0,0,0
2830,2023-01-02 23:09:00,27,M,west,8,69.7,560.85,2,month-to-month,electronic_check,0,287.3,0,0,0,1
2831,2023-01-02 23:10:00,85,M,south,60,61.4,3638.25,5,two_year,electronic_check,1,519.0,1,1,0,0
2832,2023-01-02 23:11:00,76,F,west,12,98.1,1060.2,5,month-to-month,electronic_check,6,146.5,1,1,0,1
2833,2023-01-02 23:12:00,39,M,east,40,70.75,2921.75,5,one_year,credit_card,2,474.8,1,0,1,0
2834,2023-01-02 23:13:00,57,F,west,66,61.15,4017.45,5,two_year,bank_transfer,0,158.4,1,1,0,0
2835,2023-01-02 23:14:00,46,M,east,42,20.25,854.9,1,one_year,mailed_check,0,112.2,0,0,0,0
2836,2023-01-02 23:15:00,57,F,east,66,63.85,4174.35,5,one_year,credit_card,1,43.6,1,0,1,0
2837,2023-01-02 23:16:00,88,M,north,49,98.7,4920.55,5,month-to-month,electronic_check,2,410.5,1,0,0,0
2838,2023-01-02 23:17:00,83,F,south,1,20.5,20.5,1,month-to-month,mailed_check,4,247.0,0,0,0,1
2839,2023-01-02 23:18:00,33,F,west,41,20.0,810.3,1,two_year,mailed_check,1,462.3,0,0,0,0
2840,2023-01-02 23:19:00,88,F,south,41,19.3,772.4,1,two_year,bank_transfer,0,79.6,0,0,0,0
2841,2023-01-02 23:20:00,49,F,north,23,84.4,1936.85,5,month-to-month,mailed_check,1,362.0,1,0,1,0
2842,2023-01-02 23:21:00,69,M,north,3,25.1,79.8,1,month-to-month,electronic_check,1,7.8,0,0,0,0
2843,2023-01-02 23:22:00,73,F,east,4,48.25,202.25,5,month-to-month,mailed_check,1,140.3,0,1,1,0
2844,2023-01-02 23:23:00,53,F,east,52,19.85,1070.5,1,two_year,mailed_check,0,365.8,0,0,0,0
2845,2023-01-02 23:24:00,51,F,west,4,99.6,347.65,5,month-to-month,electronic_check,1,33.6,0,0,0,1
2846,2023-01-02 23:25:00,51,F,west,11,94.2,999.9,6,month-to-month,electronic_check,1,226.3,1,1,1,0
2847,2023-01-02 23:26:00,80,F,east,2,62.15,113.1,4,month-to-month,mailed_check,0,337.0,0,0,0,0
2848,2023-01-02 23:27:00,46,F,east,26,79.3,2015.8,3,month-to-month,bank_transfer,0,436.6,1,0,0,0
2849,2023-01-02 23:28:00,38,M,west,24,56.25,1454.25,4,one_year,credit_card,3,423.4,0,1,0,0
2850,2023-01-02 23:29:00,44,F,north,12,20.3,246.7,1,month-to-month,mailed_check,1,88.9,0,0,0,0
2851,2023-01-02 23:30:00,32,M,east,60,99.0,6017.9,5,month-to-month,electronic_check,0,45.1,0,0,1,0
2852,2023-01-02 23:31:00,46,F,south,64,90.6,5817.45,8,two_year,mailed_check,1,225.8,1,1,1,0
2853,2023-01-02 23:32:00,26,M,west,66,85.9,5595.3,8,two_year,bank_transfer,1,144.5,1,1,1,0
2854,2023-01-02 23:33:00,24,F,west,60,79.2,4765.0,3,one_year,bank_transfer,1,183.4,0,1,0,0
2855,2023-01-02 23:34:00,70,M,east,17,70.35,1201.65,5,one_year,bank_transfer,1,205.5,0,1,0,0
2856,2023-01-02 23:35:00,23,M,east,42,19.35,867.3,1,two_year,mailed_check,2,238.3,0,0,0,0
2857,2023-01-02 23:36:00,59,M,east,1,50.15,50.15,2,month-to-month,electronic_check,0,311.2,0,0,0,0
2858,2023-01-02 23:37:00,74,F,east,47,63.8,3007.25,5,two_year,bank_transfer,0,5.6,1,0,1,0
2859,2023-01-02 23:38:00,70,F,north,10,20.55,252.75,1,month-to-month,mailed_check,0,178.8,0,0,0,0
2860,2023-01-02 23:39:00,50,M,south,70,88.55,6306.5,8,two_year,credit_card,0,158.6,1,1,1,0
2861,2023-01-02 23:40:00,32,M,east,67,101.4,6841.05,5,month-to-month,credit_card,0,141.7,0,1,0,0
2862,2023-01-02 23:41:00,85,F,east,1,81.95,81.95,3,month-to-month,electronic_check,4,473.2,0,0,0,1
2863,2023-01-02 23:42:00,78,M,north,7,69.35,451.1,2,month-to-month,electronic_check,4,150.8,0,0,0,1
2864,2023-01-02 23:43:00,62,M,west,1,44.6,44.6,2,month-to-month,mailed_check,1,90.6,0,0,0,0
2865,2023-01-02 23:44:00,24,M,west,4,63.75,226.2,5,month-to-month,bank_transfer,0,511.1,1,0,1,0
2866,2023-01-02 23:45:00,20,F,east,66,109.25,7082.5,7,two_year,bank_transfer,1,229.8,1,1,0,0
2867,2023-01-02 23:46:00,41,F,north,12,84.6,1017.35,4,month-to-month,electronic_check,0,110.4,1,0,0,0
2868,2023-01-02 23:47:00,29,F,west,24,20.45,527.35,1,one_year,credit_card,0,450.7,0,0,0,0
2869,2023-01-02 23:48:00,80,M,north,26,85.75,2146.5,4,month-to-month,electronic_check,0,394.3,1,0,0,0
2870,2023-01-02 23:49:00,33,F,south,6,91.1,455.3,4,month-to-month,electronic_check,2,567.2,0,0,0,1
2871,2023-01-02 23:50:00,38,M,west,57,107.95,5969.85,6,two_year,electronic_check,1,526.7,0,1,1,0
2872,2023-01-02 23:51:00,89,M,east,14,86.1,1235.55,3,month-to-month,electronic_check,2,416.6,0,0,0,1
2873,2023-01-02 23:52:00,77,F,north,42,22.95,1014.25,1,two_year,electronic_check,1,96.6,0,0,0,0
2874,2023-01-02 23:53:00,33,M,north,25,94.7,2362.1,4,month-to-month,bank_transfer,3,289.9,0,0,0,1
2875,2023-01-02 23:54:00,45,F,south,64,19.45,1225.65,1,two_year,credit_card,3,71.3,0,0,0,0
2876,2023-01-02 23:55:00,55,M,east,22,85.1,1873.7,3,month-to-month,electronic_check,1,329.6,0,0,0,1
2877,2023-01-02 23:56:00,66,M,east,19,19.7,386.5,1,one_year,credit_card,0,550.1,0,0,0,0
2878,2023-01-02 23:57:00,86,F,north,61,99.15,6010.05,5,month-to-month,electronic_check,1,2.3,1,0,0,1
2879,2023-01-02 23:58:00,81,M,north,22,87.0,1850.65,4,month-to-month,bank_transfer,0,525.6,0,1,0,0
2880,2023-01-02 23:59:00,89,M,east,70,102.95,7101.5,6,month-to-month,electronic_check,4,323.6,1,1,0,1
2881,2023-01-03 00:00:00,20,M,north,12,79.95,1043.4,3,month-to-month,bank_transfer,1,90.7,0,0,0,0
2882,2023-01-03 00:01:00,35,F,north,31,64.0,1910.75,5,one_year,electronic_check,0,513.5,0,0,1,0
2883,2023-01-03 00:02:00,59,F,south,11,64.9,716.1,4,month-to-month,electronic_check,1,322.1,0,0,0,0
2884,2023-01-03 00:03:00,21,M,east,68,25.75,1686.15,1,two_year,mailed_check,1,268.9,0,0,0,0
2885,2023-01-03 00:04:00,43,F,north,72,90.15,6716.45,8,two_year,bank_transfer,0,299.8,1,1,1,0
2886,2023-01-03 00:05:00,29,M,north,67,116.1,7839.85,8,two_year,credit_card,0,88.4,1,1,1,0
2887,2023-01-03 00:06:00,86,F,north,60,104.95,6236.75,7,month-to-month,bank_transfer,1,67.6,0,1,1,0
2888,2023-01-03 00:07:00,22,M,south,1,45.05,45.05,2,month-to-month,mailed_check,1,396.9,0,0,0,1
2889,2023-01-03 00:08:00,28,F,north,1,71.0,71.0,2,month-to-month,electronic_check,1,528.2,0,0,0,1
2890,2023-01-03 00:09:00,32,M,north,58,50.0,2919.85,5,one_year,mailed_check,1,416.7,1,1,0,0
2891,2023-01-03 00:10:00,28,F,south,47,70.55,3309.25,2,month-to-month,bank_transfer,0,504.5,0,0,0,1
2892,2023-01-03 00:11:00,59,F,north,1,79.7,79.7,3,month-to-month,electronic_check,1,506.9,0,0,0,1
2893,2023-01-03 00:12:00,44,M,south,1,20.45,20.45,1,month-to-month,mailed_check,1,19.2,0,0,0,0
2894,2023-01-03 00:13:00,84,M,east,22,59.0,1254.7,4,month-to-month,electronic_check,0,462.6,1,0,0,1
2895,2023-01-03 00:14:00,37,F,north,48,60.35,2896.4,5,one_year,credit_card,0,463.3,0,1,1,1
2896,2023-01-03 00:15:00,57,F,east,37,19.85,717.5,1,one_year,bank_transfer,2,210.0,0,0,0,0
2897,2023-01-03 00:16:00,66,M,east,13,19.95,253.8,1,one_year,electronic_check,1,245.9,0,0,0,0
2898,2023-01-03 00:17:00,63,M,east,43,26.45,1110.05,1,two_year,bank_transfer,3,447.3,0,0,0,0
2899,2023-01-03 00:18:00,76,F,east,6,63.4,348.8,7,two_year,mailed_check,2,591.9,1,1,1,0
2900,2023-01-03 00:19:00,32,M,west,71,53.95,3888.65,6,two_year,bank_transfer,0,592.7,1,1,1,0
2901,2023-01-03 00:20:00,55,F,north,1,69.25,69.25,2,month-to-month,electronic_check,3,284.3,0,0,0,1
2902,2023-01-03 00:21:00,76,F,north,72,95.1,6843.15,5,two_year,electronic_check,2,473.7,1,0,0,0
2903,2023-01-03 00:22:00,81,F,south,6,74.1,450.9,3,month-to-month,electronic_check,1,279.6,0,0,0,0
2904,2023-01-03 00:23:00,63,M,east,12,35.5,432.25,3,month-to-month,mailed_check,1,519.6,1,0,1,0
2905,2023-01-03 00:24:00,65,M,west,25,70.95,1767.35,2,month-to-month,mailed_check,1,389.8,0,0,0,1
2906,2023-01-03 00:25:00,81,F,west,21,79.2,1742.45,4,one_year,electronic_check,2,562.0,0,1,1,0
2907,2023-01-03 00:26:00,63,F,east,6,48.8,297.35,3,month-to-month,mailed_check,0,598.3,0,0,1,0
2908,2023-01-03 00:27:00,87,M,south,20,89.0,1820.45,4,month-to-month,mailed_check,1,198.1,0,0,0,1
2909,2023-01-03 00:28:00,27,M,south,18,99.4,1742.95,5,month-to-month,electronic_check,1,587.6,0,0,0,1
2910,2023-01-03 00:29:00,43,F,north,43,55.45,2444.25,4,one_year,electronic_check,1,415.5,1,0,1,0
2911,2023-01-03 00:30:00,26,F,south,35,25.4,949.8,1,two_year,credit_card,1,142.9,0,0,0,0
2912,2023-01-03 00:31:00,24,F,east,1,73.5,73.5,3,month-to-month,bank_transfer,0,1.9,0,1,0,1
2913,2023-01-03 00:32:00,52,M,north,32,93.5,2970.8,5,month-to-month,electronic_check,1,410.3,1,1,0,0
2914,2023-01-03 00:33:00,34,M,west,52,63.9,3334.95,7,two_year,credit_card,2,133.4,1,1,1,0
2915,2023-01-03 00:34:00,47,M,west,32,64.85,2010.95,4,one_year,bank_transfer,0,138.8,0,0,0,0
2916,2023-01-03 00:35:00,49,F,south,72,63.8,4684.3,7,two_year,bank_transfer,1,331.3,1,1,1,0
2917,2023-01-03 00:36:00,63,M,west,51,44.45,2181.55,4,month-to-month,credit_card,0,18.6,0,0,1,0
2918,2023-01-03 00:37:00,87,M,north,68,19.95,1303.25,1,two_year,bank_transfer,1,249.8,0,0,0,0
2919,2023-01-03 00:38:00,80,M,west,8,43.35,371.4,4,month-to-month,mailed_check,0,479.6,1,1,0,0
2920,2023-01-03 00:39:00,45,M,west,49,49.65,2409.9,4,two_year,credit_card,1,16.4,1,0,0,0
2921,2023-01-03 00:40:00,41,F,north,72,85.1,6155.4,8,two_year,mailed_check,0,374.4,1,1,1,0
2922,2023-01-03 00:41:00,74,M,east,9,95.5,829.1,4,month-to-month,electronic_check,2,95.0,0,0,0,1
2923,2023-01-03 00:42:00,27,F,south,28,92.35,2602.9,5,month-to-month,mailed_check,0,517.7,0,0,0,1
2924,2023-01-03 00:43:00,57,M,west,54,89.8,4667.0,5,month-to-month,mailed_check,1,234.4,0,1,0,0
2925,2023-01-03 00:44:00,48,M,north,11,74.55,824.75,3,month-to-month,electronic_check,1,487.3,1,0,0,1
2926,2023-01-03 00:45:00,31,F,north,50,103.05,5153.5,6,one_year,mailed_check,2,434.3,0,1,1,0
2927,2023-01-03 00:46:00,63,F,south,69,116.0,8182.85,8,two_year,electronic_check,0,526.7,1,1,1,0
2928,2023-01-03 00:47:00,41,M,north,1,69.9,69.9,2,month-to-month,electronic_check,0,310.1,0,0,0,0
2929,2023-01-03 00:48:00,31,M,south,68,95.1,6683.4,6,two_year,bank_transfer,0,291.7,1,0,1,0
2930,2023-01-03 00:49:00,65,M,east,40,40.25,1564.05,4,one_year,mailed_check,2,22.5,1,0,1,0
2931,2023-01-03 00:50:00,30,M,east,31,25.75,755.6,1,two_year,mailed_check,0,320.3,0,0,0,0
2932,2023-01-03 00:51:00,67,F,east,33,105.35,3465.05,6,month-to-month,bank_transfer,2,313.2,1,1,0,0
2933,2023-01-03 00:52:00,29,M,north,55,113.6,6292.7,7,two_year,electronic_check,2,363.8,1,1,1,0
2934,2023-01-03 00:53:00,49,M,north,68,24.0,1664.3,1,two_year,bank_transfer,1,78.6,0,0,0,0
2935,2023-01-03 00:54:00,76,F,west,12,19.4,198.1,1,month-to-month,bank_transfer,0,324.0,0,0,0,0
2936,2023-01-03 00:55:00,34,M,south,71,86.1,6045.9,8,two_year,bank_transfer,1,272.4,1,1,1,0
2937,2023-01-03 00:56:00,74,M,north,40,102.65,4108.15,6,month-to-month,mailed_check,2,357.6,1,1,0,0
2938,2023-01-03 00:57:00,70,F,south,64,92.85,5980.75,5,one_year,electronic_check,1,396.3,1,1,0,0
2939,2023-01-03 00:58:00,83,M,north,53,97.75,5043.2,5,one_year,bank_transfer,0,216.9,1,0,1,0
2940,2023-01-03 00:59:00,30,M,south,12,83.8,1029.75,5,month-to-month,mailed_check,1,302.4,1,1,1,1
2941,2023-01-03 01:00:00,70,M,west,53,54.45,2854.55,5,month-to-month,electronic_check,1,237.1,1,1,0,1
2942,2023-01-03 01:01:00,86,M,south,72,97.95,7114.25,6,two_year,credit_card,2,459.3,1,1,0,0
2943,2023-01-03 01:02:00,73,M,east,46,19.95,907.05,1,two_year,electronic_check,2,477.9,0,0,0,0
2944,2023-01-03 01:03:00,31,M,south,40,24.6,973.95,1,two_year,mailed_check,1,175.8,0,0,0,0
2945,2023-01-03 01:04:00,78,M,south,12,50.95,605.75,5,month-to-month,bank_transfer,0,155.7,1,0,1,0
2946,2023-01-03 01:05:00,25,M,east,9,75.6,661.55,3,month-to-month,electronic_check,1,407.0,0,0,0,0
2947,2023-01-03 01:06:00,60,F,east,51,80.75,4116.9,3,month-to-month,electronic_check,2,464.4,0,0,1,0
2948,2023-01-03 01:07:00,54,M,south,49,90.4,4494.65,5,month-to-month,credit_card,0,6.5,1,1,0,0
2949,2023-01-03 01:08:00,56,M,north,41,99.8,4259.3,5,month-to-month,electronic_check,0,256.5,0,1,0,1
2950,2023-01-03 01:09:00,55,F,west,56,60.25,3282.75,5,one_year,credit_card,0,184.6,0,1,1,0
2951,2023-01-03 01:10:00,20,M,north,4,20.2,55.7,1,month-to-month,electronic_check,1,459.9,0,0,0,0
2952,2023-01-03 01:11:00,55,M,west,20,64.15,1274.45,5,one_year,mailed_check,2,86.1,0,0,1,0
2953,2023-01-03 01:12:00,86,F,south,26,20.25,493.95,1,month-to-month,credit_card,0,466.9,0,0,0,0
2954,2023-01-03 01:13:00,49,F,west,20,105.85,2239.65,6,month-to-month,bank_transfer,0,396.8,1,1,0,1
2955,2023-01-03 01:14:00,38,F,south,7,75.45,480.75,2,month-to-month,mailed_check,2,505.8,0,0,0,1
2956,2023-01-03 01:15:00,90,M,east,7,93.85,635.6,4,month-to-month,electronic_check,2,594.1,0,0,0,1
2957,2023-01-03 01:16:00,25,M,east,51,99.0,5038.15,6,month-to-month,electronic_check,1,285.9,1,1,0,0
2958,2023-01-03 01:17:00,53,F,south,4,80.3,324.2,3,month-to-month,mailed_check,1,419.6,1,0,0,0
2959,2023-01-03 01:18:00,55,F,north,1,19.55,19.55,1,month-to-month,credit_card,0,426.0,0,0,0,0
2960,2023-01-03 01:19:00,52,M,east,27,100.75,2793.55,6,month-to-month,electronic_check,0,506.7,1,0,1,0
2961,2023-01-03 01:20:00,85,M,east,22,100.75,2095.0,5,month-to-month,electronic_check,2,310.9,0,0,0,1
2962,2023-01-03 01:21:00,48,M,south,12,53.75,648.65,4,month-to-month,mailed_check,1,64.6,1,0,1,0
2963,2023-01-03 01:22:00,89,F,west,3,31.0,95.05,2,month-to-month,mailed_check,0,587.6,0,0,1,1
2964,2023-01-03 01:23:00,22,F,east,34,25.6,917.15,1,one_year,credit_card,1,34.1,0,0,0,0
2965,2023-01-03 01:24:00,71,M,north,24,58.35,1346.9,4,one_year,electronic_check,2,577.4,0,0,1,0
2966,2023-01-03 01:25:00,61,M,west,51,80.0,4242.35,3,month-to-month,credit_card,4,153.2,0,1,0,1
2967,2023-01-03 01:26:00,35,F,north,14,46.35,672.7,3,month-to-month,electronic_check,0,295.5,0,0,0,0
2968,2023-01-03 01:27:00,34,M,east,59,113.75,6561.25,8,two_year,electronic_check,1,570.4,1,1,1,0
2969,2023-01-03 01:28:00,70,M,south,3,90.4,268.45,5,month-to-month,electronic_check,2,406.0,1,1,0,0
2970,2023-01-03 01:29:00,64,F,east,65,109.3,7337.55,7,two_year,electronic_check,0,351.3,0,1,1,0
2971,2023-01-03 01:30:00,62,M,west,5,70.25,331.9,2,month-to-month,mailed_check,2,195.5,0,0,0,1
2972,2023-01-03 01:31:00,21,F,east,59,90.3,5194.05,8,two_year,credit_card,0,175.4,1,1,1,0
2973,2023-01-03 01:32:00,61,M,east,72,65.25,4478.85,7,two_year,credit_card,3,19.7,1,1,1,0
2974,2023-01-03 01:33:00,89,F,west,62,100.15,6283.3,6,month-to-month,electronic_check,3,351.8,1,1,0,1
2975,2023-01-03 01:34:00,19,M,east,28,94.5,2659.4,5,month-to-month,credit_card,1,258.1,1,0,0,1
2976,2023-01-03 01:35:00,52,M,west,3,60.65,196.9,4,month-to-month,mailed_check,2,134.6,0,0,1,0
2977,2023-01-03 01:36:00,54,M,south,19,24.1,439.2,1,month-to-month,credit_card,3,230.5,0,0,0,0
2978,2023-01-03 01:37:00,83,M,north,1,19.5,19.5,1,month-to-month,mailed_check,1,564.6,0,0,0,0
2979,2023-01-03 01:38:00,38,M,north,24,85.95,2107.15,5,month-to-month,electronic_check,2,509.0,1,1,1,0
2980,2023-01-03 01:39:00,52,M,east,57,53.5,3035.8,4,one_year,electronic_check,2,258.2,0,1,1,0
2981,2023-01-03 01:40:00,70,F,east,72,25.45,1866.45,1,two_year,credit_card,1,588.0,0,0,0,0
2982,2023-01-03 01:41:00,22,M,north,67,20.5,1430.95,1,two_year,bank_transfer,2,277.3,0,0,0,0
2983,2023-01-03 01:42:00,76,M,north,52,20.85,1071.6,1,one_year,credit_card,1,209.5,0,0,0,0
2984,2023-01-03 01:43:00,78,M,west,71,89.9,6457.15,8,two_year,credit_card,0,232.8,1,1,1,0
2985,2023-01-03 01:44:00,70,F,east,26,26.0,684.05,1,one_year,mailed_check,1,524.8,0,0,0,0
2986,2023-01-03 01:45:00,65,F,west,35,113.2,3914.05,8,two_year,mailed_check,2,160.7,1,1,1,0
2987,2023-01-03 01:46:00,72,F,north,55,69.05,3842.6,2,two_year,credit_card,2,133.3,0,0,0,0
